vertiport,long,lat,vertihub
1298,-86.87455683939079,41.6803135275403,708
1299,-88.02377747252059,42.2262654687577,1418
1300,-88.9206891899942,42.2543101577674,719
1301,-87.89450892498449,42.5669361634812,1216
1302,-87.373646289036,41.3913301759014,997
1303,-88.9603498097663,42.4282299918136,1038
1304,-87.65522895623496,41.80870647955567,1898
1305,-87.88348730557249,41.425453218411704,120
1306,-88.6599692535305,41.995448469025604,379
1307,-88.24324818289301,41.6800434435545,337
1308,-89.0382741217851,42.2820410079111,1177
1309,-87.5393999367798,41.484704324666794,1204
1310,-87.06579979562149,41.6503863977979,678
1311,-87.4519927313047,41.5955301039924,1382
1312,-88.04545298537909,41.5973186178866,1116
1313,-88.374440763332,42.255197300791295,1408
1314,-88.05994313665765,42.05251535323423,1858
1315,-88.9136244695634,41.2945599495411,302
1316,-88.21826450765909,42.3140937679914,1232
1317,-88.77295300064459,41.9653102789143,1284
1318,-87.8022023566535,41.5510996665606,1873
1319,-87.83759492544402,41.976018395466724,1803
1320,-87.104449385779,41.449130796592996,1031
1321,-87.8941261083767,41.68787487480721,690
1322,-88.4428114054996,42.4359960030932,712
1323,-88.4518418135652,42.1682169766066,662
1324,-87.9666812185437,41.5410623333149,1046
1325,-88.1398284999135,42.2266971522972,920
1326,-86.83574603850609,41.6800709432138,1223
1327,-88.87467254348991,41.149750930612605,416
1328,-88.214348352613,41.766271485469474,1760
1329,-89.0672721419623,41.35364772234921,1189
1330,-87.76964027877023,41.76059840428925,1837
1331,-88.17928158073342,42.3140194282251,44
1332,-88.4820922581417,42.626305052909004,1215
1333,-88.0114698280013,41.714715659903,1033
1334,-88.44310677636558,42.5970868365864,214
1335,-87.8226186039107,42.5366525065279,1042
1336,-88.21911924750351,42.1687345672716,912
1337,-87.41194283518891,41.3624746806695,1249
1338,-87.33630196174092,41.5368531950902,1255
1339,-87.5049968560872,41.6826161481962,1280
1340,-88.07278590149556,42.37155239557525,1718
1341,-87.41334408296579,41.595266729224704,977
1342,-87.81597524872049,42.7990488662507,72
1343,-88.3589432690382,41.9119474813984,1037
1344,-89.1505957792537,41.9331305114196,36
1345,-87.89532834624391,42.6253707728142,1166
1346,-89.0381456011817,42.223665826106895,6
1347,-86.7185028040278,41.6209721498918,1206
1348,-88.8103602765998,41.907138111658504,1402
1349,-87.81641085453042,42.7699803184639,1198
1350,-88.95932127761441,42.166583667503296,211
1351,-87.85538095515508,42.6828311004215,950
1352,-88.2180547307757,42.2560266088976,1431
1353,-87.8947415481358,42.6834507954712,1152
1354,-89.115595092237,42.1650145411135,1112
1355,-87.86794562294729,41.047441291771996,1076
1356,-88.7189474245656,42.799000243116005,1258
1357,-88.06279329725339,42.1683066224207,1351
1358,-87.7802403356104,42.116099992965395,1713
1359,-89.11241039167679,41.933465119775704,1378
1360,-88.2434650195425,41.8268059735536,1387
1361,-87.96848586655013,41.8680986708749,706
1362,-87.93589974545014,42.167948420120254,225
1363,-88.9990224759984,42.224181120036704,650
1364,-88.83632635137569,41.2952806663123,1127
1365,-87.10551491735859,41.5930144255137,78
1366,-88.1670251146195,41.710502474893296,1149
1367,-87.2299282754135,41.5071588121319,900
1368,-88.1617054810403,41.5654660472163,976
1369,-88.24804706741844,42.1105189635516,1629
1370,-88.29618258782091,42.400281098354,1420
1371,-87.2967837571331,41.391134462351296,1208
1372,-88.19810273884751,41.5069914429567,522
1373,-87.06595787699341,41.5068638589553,1178
1374,-88.88078141911859,42.254683347081105,1274
1375,-88.1801443044679,42.1687690123906,551
1376,-87.2973683531999,41.507455241843296,1182
1377,-87.9342074900458,42.654883811015395,1093
1378,-87.57443291321009,41.4284539200272,388
1379,-89.0766036053149,42.165287060748504,1151
1380,-87.1432117827979,41.507012312742,1243
1381,-87.64937271736008,41.88535999822372,167
1382,-88.11066690377041,41.5302144595033,1758
1383,-88.14105195152399,42.1393039768604,1435
1384,-88.15014596379575,41.7732895445248,1812
1385,-88.1015888006176,42.284369357977,478
1386,-88.14084839932129,42.1687005399776,1328
1387,-87.80565114065521,41.397350832063395,512
1388,-87.61040641826915,41.67601952154125,1527
1389,-88.1799450189781,42.081471802135404,392
1390,-88.335395035175,42.4001147982896,1438
1391,-87.4505825529823,41.3917975814622,969
1392,-87.65716320771658,41.84732021162126,1487
1393,-87.41038187878999,41.2753358127172,128
1394,-88.1790837838532,42.4010634093547,1307
1395,-88.44278673276091,42.654995472011706,1025
1396,-87.72777802658945,41.66463483536282,1927
1397,-88.9604327475769,42.2827942324282,1143
1398,-88.25736700891241,42.3718209876861,1414
1399,-88.06277672893151,42.1973261183182,1357
1400,-88.24292866875429,41.9140471916827,943
1401,-88.35939047976879,41.9702139220582,1129
1402,-88.2182718375259,42.3721539167594,1324
1403,-87.8452891256418,41.4551151922269,1237
1404,-88.1398849426769,42.4298753511165,1193
1405,-88.00532100850741,41.5403704962459,1386
1406,-89.15457946923641,42.2809065293441,1079
1407,-87.96375257320659,41.454096946686,1007
1408,-87.72009447089972,42.064673231030675,855
1409,-87.73029964263527,42.037132405516026,1871
1410,-88.96028602388269,42.4572937944981,1473
1411,-88.758252162278,42.7985517239308,52
1412,-88.8414864955599,42.2840116415958,199
1413,-88.9599265006603,42.224625873899704,321
1414,-87.7983520248428,41.162957491335504,573
1415,-87.4980348488546,41.3920985902599,476
1416,-86.8343641045533,41.74015967548429,245
1417,-87.81982521436203,42.09032571289792,1596
1418,-88.20814139744058,42.6836178368756,26
1419,-88.12820788038759,42.5391856079835,1270
1420,-87.2583699437565,41.449180813694,1404
1421,-88.96006904616921,42.3700445884148,1191
1422,-88.02366235056401,42.400612719915706,1085
1423,-89.0390087443892,42.4271661167877,1363
1424,-87.81650362409387,41.93790202265753,1808
1425,-88.6208690733263,41.99583535349421,517
1426,-88.83612737877671,41.149973956473,687
1427,-88.1641804648534,42.0570691989202,1281
1428,-86.7192936510174,41.6791231338718,1103
1429,-88.36011725475001,42.028536601959296,1396
1430,-88.13762841886158,41.748136201004634,249
1431,-87.33581003593041,41.4784172318685,209
1432,-87.22933064809651,41.420233094006704,219
1433,-87.72853908815621,41.398212904887295,1271
1434,-88.1676891583658,42.5390403662881,1391
1435,-87.89257885992859,42.5083983730336,996
1436,-87.06616466167759,41.535471673091,1176
1437,-87.80834466782312,41.7232057810032,1640
1438,-88.4518160097077,42.2260805750106,472
1439,-87.65153106814189,41.4275413081332,176
1440,-87.25934428216871,41.5364006599837,1310
1441,-88.1404290624237,42.4847428303511,1424
1442,-89.15412152115731,42.1937937188648,1278
1443,-87.450611081048,41.4209320869407,1327
1444,-88.02359686478991,42.2552674840281,450
1445,-87.258490899032,41.4781704972006,1315
1446,-88.19920016131391,41.5360223031586,1242
1447,-87.45123166628409,41.4788822388205,1344
1448,-88.999839988674,42.3986280891438,113
1449,-88.3356855140085,42.313253548510296,1338
1450,-87.1444110032234,41.5931026998786,1322
1451,-88.0849013081829,41.625258558934895,1080
1452,-87.8443190905797,41.396880610478895,1075
1453,-88.52132894386841,42.5973938045136,1225
1454,-87.9697596893242,41.6282174774126,640
1455,-87.87059229102175,41.87269570718427,1451
1456,-87.8952015258139,42.741572413546294,171
1457,-87.7907726817153,41.0197042452536,132
1458,-86.98840395069571,41.5063442585779,1311
1459,-87.93093364505279,41.629057319916896,1261
1460,-88.3747381511463,42.3130299453312,571
1461,-88.56057160020549,42.6263564571198,1346
1462,-87.99336813041072,42.371390785822,1670
1463,-86.91055980898649,41.7095468127215,453
1464,-89.1159079737792,42.252190946928295,353
1465,-88.2033303587353,41.9730995177866,1412
1466,-87.9479879752079,41.832392862442305,27
1467,-87.02698961918199,41.4781758666431,426
1468,-87.98944163299674,42.02199021917835,811
1469,-89.07678328889791,42.2525070525143,825
1470,-88.28784980724029,42.7411911028351,1368
1471,-88.14105712746971,42.0815289745078,1348
1472,-89.03868359622808,42.3111611504604,232
1473,-87.9327078834083,42.5380326260878,1158
1474,-88.00007899559401,41.395272257353604,205
1475,-88.2091624335818,42.741620075830795,926
1476,-87.8823349158973,41.932843678511226,763
1477,-88.44302291133825,42.312803900164496,572
1478,-88.20578632865141,41.7098176670685,1219
1479,-87.6264466494738,41.89867363775544,896
1480,-87.8299165524358,41.0478664129091,1335
1481,-88.20396743478241,41.9145685992111,808
1482,-87.413176531798,41.566319682089,1291
1483,-88.2397299494974,41.7431659762905,1816
1484,-88.2175845999517,42.6474154186118,1354
1485,-88.0409749662565,41.757661944964994,627
1486,-87.4120705958407,41.449769661935,1097
1487,-88.102049360805,42.1395615962669,94
1488,-87.498011949326,41.6248065755213,685
1489,-87.9058710736787,42.225629457580396,1239
1490,-87.6246078643451,41.87465935518664,1054
1491,-87.8556034556522,42.711838546072705,603
1492,-88.0591382177484,41.713282377895354,1552
1493,-88.0890939326437,42.539255887829704,260
1494,-88.34498341881604,42.1684433728999,511
1495,-87.964681020306,41.483080661721,69
1496,-88.4128211965581,42.168336576596396,186
1497,-88.08015908545642,41.4808333202155,270
1498,-88.04325713631613,41.823155191359234,1737
1499,-87.7805426027144,41.48437830649391,557
1500,-88.1791929969307,42.22701515439039,1323
1501,-87.68998591313671,41.3983214380602,1136
1502,-88.2576374463426,42.284988793691504,184
1503,-86.9496476796802,41.505841075343106,1457
1504,-87.83704858740987,42.352973945426875,1855
1505,-87.8750290074823,41.1332624005208,419
1506,-87.29760050701108,41.5366410478648,109
1507,-87.78856440361771,41.8579239485979,1994
1508,-88.87466605488459,41.3535397340224,2
1509,-88.60020007895359,42.6548930279204,1137
1510,-87.2582834259668,41.4200915107879,658
1511,-87.8214619829558,41.543480609599456,1716
1512,-87.8675937064935,41.76124599928395,1726
1513,-88.12852473403525,41.4794218923929,932
1514,-88.6213791258328,42.0530371309747,37
1515,-88.21892549038358,42.197795653768,1341
1516,-87.75080145631584,41.7344399579191,1672
1517,-88.10163326585942,42.2265331172323,835
1518,-87.498093007614,41.479028811588705,1227
1519,-87.45184586428879,41.537550645842295,474
1520,-88.3118446070356,42.0569603359622,1706
1521,-88.13983433302099,42.2556876481572,1397
1522,-88.2577500323292,42.3139796757997,1405
1523,-87.14299738515369,41.4781345084385,1131
1524,-87.69037830787809,41.456179513662,629
1525,-87.8212457404783,42.4280498918956,422
1526,-88.2183638804208,42.4011398308181,1299
1527,-87.82999530144875,41.90287016487957,1896
1528,-87.3742838289721,41.478577814983204,644
1529,-87.9256671618729,42.019229994476305,96
1530,-89.14440504040769,41.3240134409682,1392
1531,-88.1016191033012,42.19754640328979,1426
1532,-87.53102487731073,41.6228667052812,1617
1533,-87.93393404985495,42.37107385706631,716
1534,-88.1398554476466,42.3721705346253,244
1535,-87.97317372901242,41.7088945673133,1336
1536,-88.25737788601629,42.1976022274507,1078
1537,-87.77173326965021,41.7852055702844,1849
1538,-87.87640903116579,42.232763388007996,1390
1539,-88.2474285613887,42.683387956813796,858
1540,-87.9374967659906,41.716807061824795,1403
1541,-88.21886635766451,42.11040867668989,114
1542,-87.85929046702694,42.319483149446796,1645
1543,-88.0080899217702,41.970992032964,1535
1544,-88.913543809714,41.3530743114505,657
1545,-89.11624838281891,42.2812888356158,1279
1546,-88.52152813122309,42.6554208191,1180
1547,-88.1016967079888,42.4008603156043,1008
1548,-88.23631065867501,41.5065811526237,1253
1549,-88.5997761560898,42.5970019252641,1300
1550,-87.9272139849979,41.5126659732403,1329
1551,-88.3681728786118,41.7663788755648,1024
1552,-87.29827455259091,41.5939368026599,1458
1553,-88.1497347921092,41.50750859746505,892
1554,-87.7874291674192,42.740294677786395,1014
1555,-88.008096677547,41.8971208781429,1691
1556,-87.8064870997921,41.4555052351458,190
1557,-87.89609307193919,42.0665672868287,191
1558,-86.9132383203383,41.651574219733796,593
1559,-87.8905505338158,41.5715832117231,1296
1560,-87.80921274363128,42.00060184749333,1839
1561,-88.0627185807002,42.2843374489688,839
1562,-88.0227445664475,42.4843484700298,898
1563,-88.002286312185,41.4534682836184,642
1564,-88.0474256437697,41.6555842749741,1283
1565,-87.3736198962941,41.4204649544671,504
1566,-87.720448314541,42.0994445501594,473
1567,-87.85665967066521,42.37297000147835,58
1568,-87.61605519291442,41.4842960424641,1088
1569,-89.0388201415625,42.369074012350396,565
1570,-88.06239701155,42.45901168953971,618
1571,-88.3599043115249,41.9994498573536,156
1572,-88.4128577536964,42.2261726592125,1210
1573,-87.1833727356203,41.5932470956146,674
1574,-88.33540427202699,42.25541895016,1384
1575,-86.7969568963595,41.6501865397739,1293
1576,-89.0773436209447,42.310620573402204,480
1577,-88.2526671199677,42.030336221548495,1532
1578,-87.2293802377799,41.3618485264312,1459
1579,-87.8183957913914,42.1671941036383,1539
1580,-87.61246497694998,41.83612343083568,1836
1581,-88.16378282402701,41.623513645478,569
1582,-88.11916460440969,42.0111786965768,1663
1583,-88.2822071591127,41.8261500799972,1476
1584,-88.69734430282949,42.024075420681,1108
1585,-88.00435668817009,41.511434250104706,431
1586,-88.0733770896074,41.56743681633955,1704
1587,-88.30599777689295,42.226284337457656,1673
1588,-87.96903401432996,41.95693442672147,824
1589,-87.70783321436453,41.94656107890862,1721
1590,-87.59729888441873,41.725741764352776,362
1591,-87.8311093625774,41.1051657584774,1448
1592,-88.03311041607475,41.510727394627196,842
1593,-87.59072527304423,41.7550490914891,1948
1594,-87.79199380616541,41.0776916801668,651
1595,-88.28694998842421,42.0887476748696,1140
1596,-88.9997037935704,42.4837349788368,1389
1597,-87.86039008964501,41.54286715046425,32
1598,-87.820695158605,42.457045969755896,1517
1599,-87.61293747507472,41.42802327415961,1400
1600,-87.70295720155991,41.5959662719617,1715
1601,-88.3210589460664,41.9707842449546,1537
1602,-87.94420759424419,41.7378620333375,1610
1603,-88.0445350405353,41.5682135848375,1005
1604,-87.8155869862796,42.683506357905,1511
1605,-88.16738822491871,42.510027034771596,1445
1606,-88.37393072473179,42.1973391264343,1334
1607,-88.4135862879252,42.2839198312205,1342
1608,-87.33539751811041,41.3912342317912,588
1609,-87.81072309869597,41.9124076024421,1960
1610,-89.0378951906001,42.1947126882562,467
1611,-87.2598714204458,41.565316957879894,591
1612,-88.6606005502045,42.0528453239676,594
1613,-88.2441337006313,41.7092540937959,1528
1614,-88.01428053258752,42.12900533381096,1807
1615,-88.28694045300202,42.31375908190045,1695
1616,-86.8747841423828,41.6513445071343,1254
1617,-88.10339088547106,41.874709337644106,1919
1618,-89.03913740345241,42.4836638648898,1466
1619,-87.3749019210112,41.566063263175295,328
1620,-87.6459274602107,41.564496967907566,1496
1621,-87.9706333629442,41.65722804287,1574
1622,-87.3431295499304,41.6186472184155,254
1623,-88.2385874442298,41.5646290296629,1359
1624,-88.0907369869292,41.9758802469764,1260
1625,-87.8634132278182,41.6302603798362,88
1626,-88.0240204636899,42.371478798344796,1160
1627,-87.78788639270091,41.83234022552542,1874
1628,-88.24800875627345,42.1396147905793,1544
1629,-88.4191147219107,41.7330476315515,1547
1630,-87.83739355525364,42.283017166555304,1621
1631,-87.87607328509738,41.816794527401825,1857
1632,-88.27232151523914,41.85538401841025,1719
1633,-87.64081052158363,41.87666528698466,1914
1634,-87.73178693207403,41.75373363446256,1644
1635,-88.33259563931901,41.7686623600772,630
1636,-87.85613271885896,41.95159579437565,1688
1637,-88.0402492144976,42.060620311733466,405
1638,-87.75457471877576,41.824660554402875,1707
1639,-87.49824229688299,41.537543723843996,870
1640,-88.2026186556396,41.6228431065994,80
1641,-88.998768119843,42.1952360358089,1317
1642,-87.75182963361516,41.773882073358244,1796
1643,-87.75601340937514,41.91964630381356,1843
1644,-88.20316945667321,42.0312874582148,1379
1645,-87.75661150444698,41.85472732317213,1869
1646,-87.33666211904058,41.5659120273725,638
1647,-88.16057466029659,41.536443208533605,1343
1648,-88.3357394600968,42.3422318267463,1058
1649,-87.819375759785,42.5065509733045,802
1650,-88.12288954588979,41.595272150076,1066
1651,-87.7402173258383,42.1078217236069,1483
1652,-87.90491790157671,42.3126464845456,1218
1653,-87.9962475032672,42.092905791404554,1525
1654,-88.0427490223418,41.8890339741965,1766
1655,-88.1191799411064,42.0565937426955,15
1656,-87.7031629590449,41.484248437414195,1738
1657,-88.335572631348,42.139608207116105,1128
1658,-87.65399676479159,41.7606544458519,1398
1659,-87.93558650867331,42.197070293302104,978
1660,-87.7598212882523,42.052476582014435,1989
1661,-87.9497375483329,42.000743274008464,1421
1662,-87.66438942262909,41.625195544991,1882
1663,-88.12046744776265,41.931015397697806,1568
1664,-87.72274177348879,41.513377434329,1744
1665,-87.78942295849612,42.0360369022729,1494
1666,-88.1238341652173,41.6242750940602,525
1667,-88.4525815792452,42.283875168478296,126
1668,-87.5747888567256,41.4572456539189,847
1669,-87.57781468673059,41.542750621420296,1155
1670,-88.2046949213986,41.8274050063936,1269
1671,-88.21849493514841,42.459033053784,1564
1672,-87.76135591923787,42.086758353735036,578
1673,-87.63104278306434,41.91823003295465,1988
1674,-87.87760228482199,41.99891710514012,206
1675,-88.33210803364406,41.88938119928413,634
1676,-88.253755398297,41.761232340812995,1710
1677,-87.85275800260546,42.0268667452835,1373
1678,-87.8687845788803,41.104929008041395,1154
1679,-88.257764517358,42.0814763863371,1506
1680,-88.47718690667259,41.754142984486606,1545
1681,-87.6806871134001,41.97962629884075,448
1682,-87.90570793516005,41.745928991776196,1724
1683,-88.3210221772801,41.825383048038,1047
1684,-88.0093983458642,41.6564427514191,1113
1685,-88.10084060798424,41.79549564891672,332
1686,-87.94393518975158,42.3420193782091,956
1687,-87.85756893779799,42.4010007253641,663
1688,-88.13966288326408,41.86514034777207,1680
1689,-87.8555912993015,42.5955933269301,1241
1690,-87.60732954166299,41.61542477028159,378
1691,-88.1650580636294,41.9151372535543,953
1692,-87.58784569536769,41.6009808075178,1657
1693,-88.04205665514428,41.918677952658356,1560
1694,-87.23199184730049,41.615813897758606,57
1695,-88.05074952565322,42.006454470402105,622
1696,-88.01428620322436,42.34234930079265,1686
1697,-87.9173835251924,42.0806659736667,1778
1698,-87.6461628564047,41.622628001513206,1460
1699,-87.85683637267744,42.247066180349634,483
1700,-87.98354531281629,42.3132753255737,1399
1701,-87.8647032120217,42.428326036674704,1536
1702,-87.89690011457004,42.167539277211304,927
1703,-87.85890501225751,42.0803203543222,1634
1704,-87.94738745426093,41.78270510574903,420
1705,-87.856512970083,41.7177668991435,1183
1706,-88.02388540337971,42.1681776922196,1581
1707,-86.75786548747651,41.6497020623523,613
1708,-87.65185369886841,41.4564520966942,1267
1709,-88.1017974948971,42.4590415004061,75
1710,-87.73328279641308,41.89153827158751,1829
1711,-88.1643995723678,41.973597915426204,1419
1712,-87.10390750113942,41.6445788248707,399
1713,-87.76883433667822,41.89014720380565,1499
1714,-87.8572226182927,42.1746315604114,64
1715,-87.74510521452154,41.96256267653115,1979
1716,-87.7763510449665,41.63183465409671,300
1717,-87.62982367045817,41.88623208609563,1961
1718,-88.33398051793041,41.7117278733727,1553
1719,-88.09217582036615,42.37167034853865,479
1720,-87.5362404718327,41.7342964589928,484
1721,-88.17922622373399,42.4591771615721,1446
1722,-87.90389184080654,42.03083416996667,1793
1723,-88.07406916717217,41.79687682196377,1027
1724,-87.70887369810839,41.647600489972746,1504
1725,-88.05301637220788,41.53470399770272,140
1726,-88.24090120829399,41.6218959160975,659
1727,-87.7673887661421,41.4557845088433,1132
1728,-88.2731533591206,42.05734591306904,41
1729,-88.00849881358947,41.9999778719176,1852
1730,-88.8107749033482,41.9651654043487,1326
1731,-87.61042460018696,41.856611655455964,1493
1732,-87.7995011912138,41.883322767273036,322
1733,-88.31178421744607,42.01471942344507,1502
1734,-88.09705876333206,42.03219471869485,1953
1735,-87.6846383804679,41.571717013979104,1702
1736,-87.84259299052721,42.32946918705612,1940
1737,-87.74727553500125,41.63230415853211,1548
1738,-87.9543675445574,42.2621725957227,1028
1739,-87.8114975534017,41.8135408949962,1795
1740,-88.1207231198734,41.8068432474575,564
1741,-87.61354613971582,41.69998775878895,998
1742,-87.85689712833585,41.9985241987887,1569
1743,-87.67042009650675,41.92143775234872,1972
1744,-87.212463726741,41.5933427911303,1705
1745,-88.0632328220429,42.3424310840999,62
1746,-88.29658686961969,42.3425734576448,497
1747,-87.9163031075903,42.1749967275437,1694
1748,-87.9110562208457,41.8551583893361,891
1749,-87.74321812402574,42.00670803513836,862
1750,-88.34940414627104,41.73765406841915,1788
1751,-87.66317888407835,41.659265656839295,1507
1752,-87.7681241595493,41.66855504636457,1668
1753,-88.1209910351979,41.901951080342855,1735
1754,-88.20465082039699,41.856486513164704,623
1755,-88.28214197154949,41.9423561672904,1139
1756,-87.6725386879708,42.0324753776287,1856
1757,-87.82899537089827,41.875474096810734,1355
1758,-87.70816978759312,41.869978443875574,272
1759,-88.36139135087821,41.689680369182504,585
1760,-87.77027994348096,41.7341309353652,1498
1761,-87.80969414515991,41.75520806809379,930
1762,-88.3497590319925,41.7957111622422,223
1763,-88.0977203115601,41.7198784680485,465
1764,-87.66047619659525,41.9594980459665,987
1765,-87.7607717702601,42.1375590271577,1797
1766,-88.2764096104405,42.6182142019833,1625
1767,-87.876436956926,42.21102730895335,1646
1768,-88.28194442861731,41.884199062603,1083
1769,-87.84401005998923,41.63062475010813,1903
1770,-88.17623017713045,41.7984164077565,49
1771,-88.00278043906893,41.7440212192374,962
1772,-88.10084180945691,41.94624943178765,202
1773,-87.85553012004107,41.88466291062487,1172
1774,-87.8951042974954,41.9507815525491,1590
1775,-87.77145946901241,41.5427276543196,1450
1776,-87.70313854916438,42.06575151874493,1465
1777,-88.07998254727741,41.7639428351955,118
1778,-87.69367064099401,41.90535699985302,1790
1779,-88.04137590159411,41.977633518359355,1685
1780,-87.2314163554353,41.565225764549396,262
1781,-87.54890947209054,41.572089571513295,1728
1782,-87.73370230321791,41.82221282605825,1819
1783,-87.81615428003809,42.0332745875817,1817
1784,-88.15817200628331,41.478661390395395,348
1785,-88.44863611802879,41.7544805849644,213
1786,-87.92993772348396,41.95021606032775,1814
1787,-88.1659151242523,41.827728687092,1123
1788,-88.01461595594591,42.08119795057421,1583
1789,-87.58975388074867,41.805758605312626,1772
1790,-87.5313555595862,41.6736200741077,84
1791,-87.8277978095181,41.8040539658726,1879
1792,-88.08875534595529,41.7420538378559,1521
1793,-87.82751730058361,41.7183713301807,605
1794,-88.31059610378873,41.76000939048308,1913
1795,-87.2598193516108,41.614529854808396,1026
1796,-88.1641298879681,42.0317175974085,1453
1797,-87.89224965996566,41.86296995173065,1549
1798,-87.87460301475,42.0532273241616,1427
1799,-87.65312860880314,41.7286237246285,217
1800,-87.8752836164462,42.341417077681,1825
1801,-87.98978196954354,42.0514176418784,1505
1802,-88.2922406228072,42.007768828931496,617
1803,-87.79419898929005,42.00819844521553,680
1804,-88.30623963167116,42.08141423755825,1654
1805,-88.11200495885981,41.56647852429185,1747
1806,-87.7234332029095,41.5643453730141,397
1807,-87.91445974658131,42.3418476434791,1647
1808,-87.56888007601876,41.644583230650795,1053
1809,-87.5486771998457,41.7124114329146,1743
1810,-88.34509439270366,42.22618843863855,1652
1811,-88.1391343079921,41.798880850418044,1546
1812,-87.79268054843197,41.789346644596755,1891
1813,-87.81471914425529,41.6311734545564,1043
1814,-88.00807930854285,41.87498013509295,1661
1815,-88.3110678653598,41.803675291285295,1665
1816,-87.8599694653751,42.03569245799086,1990
1817,-87.72627840029656,41.941257302995524,1770
1818,-87.82531264474943,41.660101991815495,1699
1819,-87.68182469541051,41.80296592917625,1792
1820,-88.02474482270304,41.759929593653,1601
1821,-88.29639794309999,42.1394202656316,182
1822,-87.76912472667688,41.9850009757305,158
1823,-88.11913971525854,42.03313497180145,1565
1824,-87.7690739013115,41.6051082086662,791
1825,-87.6840686513407,41.5207048154439,1650
1826,-87.81980778270214,42.20823242608096,1515
1827,-87.58773717509075,41.572016526690206,1681
1828,-87.67718283842109,41.7817133445677,1982
1829,-87.9261155066985,41.77460377672025,1875
1830,-87.944139798837,42.3129673036372,1100
1831,-87.70973526866813,41.83929880801162,1345
1832,-87.88693164350403,41.760821195973165,490
1833,-87.72766310489475,41.603337792862646,1489
1834,-87.63581661634586,41.8505301874931,437
1835,-87.7131274773112,41.7860898770915,1910
1836,-87.73772503000089,41.78941630342277,185
1837,-87.67483081346876,41.880097018043664,1966
1838,-87.8555463925859,41.865795936766446,162
1839,-87.62677688954129,41.62989700265885,1627
1840,-87.92529745068943,41.90252677233317,1937
1841,-87.71498435507236,42.03843723338877,1844
1842,-87.89734375935541,42.1385196133792,1700
1843,-87.9494889341984,41.935335979569096,1481
1844,-87.81118907643727,41.79169171990473,296
1845,-88.07417179633374,41.850708719414364,35
1846,-88.3351444119011,42.1972814361157,1474
1847,-88.0813361443941,41.91744966515415,1585
1848,-88.35943692866921,41.8246940739022,1187
1849,-88.39009652804441,41.7551547148939,1530
1850,-87.79365000424838,41.70826728810163,1987
1851,-87.65485695620933,41.794142142685736,367
1852,-87.8391028370828,42.10929881661285,1630
1853,-87.98457434866579,42.1972187149229,558
1854,-87.80199192952642,41.956685320657634,632
1855,-87.83256415948308,41.842557610864,1491
1856,-87.8357049801279,41.92733347832676,1847
1857,-87.68690348970172,42.06158048486277,238
1858,-87.82670871953937,41.98879385937792,263
1859,-87.9858826532519,41.81697357930655,500
1860,-88.17986750315868,41.771713394148534,1606
1861,-88.2150958645341,41.7981533845847,1479
1862,-87.8766655233817,41.91113363836008,246
1863,-87.96594069274731,41.802921545012296,1717
1864,-88.29408298532142,42.038125747378935,765
1865,-87.68964348128613,41.819203600194136,1970
1866,-88.1258394775598,41.682571434284796,1246
1867,-88.31126954201724,41.85468600323905,1777
1868,-86.8717722429121,41.732555595924104,587
1869,-88.0041765948715,41.787604846963305,1771
1870,-87.6837434423959,41.610631142277,643
1871,-87.98313198060379,41.7370712287634,70
1872,-87.67538343165387,41.662700410125154,1957
1873,-87.69261387504055,41.74995096606895,838
1874,-88.08009655151474,42.00534085369896,255
1875,-87.7486237212846,41.668868851696,104
1876,-87.8353839529833,42.4063690096385,1470
1877,-87.7258542813652,41.97734295926297,1846
1878,-88.0245117117379,41.8161102731565,700
1879,-87.91245751688069,41.9070185984807,1608
1880,-87.77390881097837,41.800997289998634,984
1881,-88.2173857962373,42.5967787686956,1561
1882,-87.8641514879068,42.482598773026204,1417
1883,-87.84276872616181,41.5941605935043,970
1884,-87.67680290137959,41.854317872502996,1886
1885,-87.80382652700496,41.60212274766015,1764
1886,-87.66200940231298,41.8851667096038,1958
1887,-88.01457079901708,42.0363645695301,1575
1888,-87.80339003077873,41.92714989813835,1632
1889,-87.6556695425975,41.914379740464426,1895
1890,-88.08655060414425,41.5290475329262,1956
1891,-87.91731404112994,42.10966011116455,1658
1892,-87.211332280754,41.536176732962,1003
1893,-88.10228096758041,42.081589938924296,1365
1894,-87.96485495704655,41.7738239127089,1887
1895,-87.6153915593643,41.81153809915432,1853
1896,-87.74255520287697,42.029884264750564,1967
1897,-88.06108393927533,41.882620458033635,636
1898,-87.78703245899064,41.57078306824517,1999
1899,-87.87141265208648,41.89647481363235,1860
1900,-87.93105610192868,42.059170472092646,1531
1901,-87.85172143368229,41.5722054230178,1475
1902,-88.271996012047,41.7753874530471,1636
1903,-87.7952161622509,41.75917129661387,1952
1904,-88.2717341906141,41.7536050950837,183
1905,-87.83598298163213,42.24684792026283,1740
1906,-88.29126437955,41.7676661316411,1649
1907,-87.89663373116527,41.894941578365966,741
1908,-88.04289544387831,41.8595880139016,1802
1909,-87.57727271114587,41.754309067798275,95
1910,-87.75186863265564,42.044390792567,1062
1911,-87.71124045634907,41.80434995299615,1842
1912,-87.71327716435943,41.96472248215973,1995
1913,-87.82850247242071,41.740232920507296,1538
1914,-87.8514805920146,41.8275514669569,1877
1915,-87.81724084121767,42.0606609479575,67
1916,-87.8296794813868,42.02297216420215,471
1917,-87.86545265041077,41.79295338874814,1954
